Timestamp;Force Z;Comments;
16086;9.74;;
16092;9.16;;
16097;9.52;;
16103;9.52;;
16109;9.52;;
16115;9.92;;
16120;9.64;;
16126;10.29;;
16132;10.63;;
16138;11.26;;
16143;10.80;;
16149;10.00;;
16155;9.87;;
16160;10.21;;
16166;9.06;;
16172;10.10;;
16178;10.61;;
16183;9.83;;
16189;10.17;;
16195;10.58;;
16201;9.43;;
16206;9.54;;
16212;10.10;;
16218;9.92;;
16223;10.15;;
16229;10.27;;
16235;10.15;;
16241;9.77;;
16246;9.77;;
16252;9.49;;
16258;9.37;;
16263;8.74;;
16269;8.91;;
16275;9.83;;
16281;9.20;;
16286;9.83;;
16292;9.83;;
16298;8.45;;
16304;9.20;;
16309;10.23;;
16315;9.37;;
16321;8.00;;
16326;10.38;;
16332;10.61;;
16338;9.98;;
16344;9.58;;
16349;9.58;;
16355;9.45;;
16361;10.31;;
16367;10.42;;
16372;10.08;;
16378;8.93;;
16384;6.83;;
16389;7.97;;
16395;8.09;;
16401;9.12;;
16407;8.49;;
16412;8.74;;
16418;8.17;;
16424;9.72;;
16430;9.60;;
16435;9.31;;
16441;9.58;;
16447;7.63;;
16452;9.24;;
16458;9.64;;
16464;10.04;;
16470;9.81;;
16475;9.35;;
16481;10.10;;
16487;10.55;;
16493;9.58;;
16498;9.39;;
16504;9.28;;
16510;9.85;;
16515;10.14;;
16521;11.11;;
16527;9.85;;
16533;10.08;;
16538;9.44;;
16544;9.44;;
16550;9.50;;
16556;9.64;;
16561;9.64;;
16567;9.18;;
16573;9.01;;
16578;8.95;;
16584;9.91;;
16590;9.79;;
16596;9.74;;
16601;9.68;;
16607;9.16;;
16613;8.66;;
16619;9.47;;
16624;9.06;;
16630;9.12;;
16636;9.47;;
16641;9.60;;
16647;9.95;;
16653;9.03;;
16659;9.31;;
16664;9.54;;
16670;9.26;;
16676;9.37;;
16682;9.31;;
16687;9.60;;
16693;10.23;;
16699;9.52;;
16704;9.01;;
16710;9.52;;
16716;9.06;;
16722;9.81;;
16727;10.50;;
16733;10.10;;
16739;9.47;;
16745;9.75;;
16750;9.92;;
16756;8.55;;
16762;9.53;;
16767;8.38;;
16773;8.78;;
16779;8.96;;
16785;9.52;;
16790;9.06;;
16796;9.35;;
16802;8.84;;
16808;9.41;;
16813;9.64;;
16819;10.10;;
16825;9.47;;
16830;9.81;;
16836;8.95;;
16842;8.86;;
16848;8.80;;
16853;9.37;;
16859;9.72;;
16865;9.43;;
16871;9.66;;
16876;9.37;;
16882;9.66;;
16888;10.12;;
16893;9.72;;
16899;9.79;;
16905;10.08;;
16911;9.74;;
16916;9.22;;
16922;9.97;;
16928;9.62;;
16934;8.59;;
16939;9.28;;
16945;9.16;;
16951;8.93;;
16956;10.40;;
16962;9.31;;
16968;10.35;;
16974;9.43;;
16979;9.20;;
16985;9.20;;
16991;8.91;;
16997;9.26;;
17002;8.28;;
17008;8.80;;
17014;8.42;;
17019;8.88;;
17025;9.11;;
17031;8.30;;
17037;8.82;;
17042;9.52;;
17048;9.92;;
17054;8.72;;
17060;9.64;;
17065;9.58;;
17071;9.47;;
17077;9.75;;
17082;9.41;;
17088;9.12;;
17094;9.01;;
17100;9.35;;
17105;9.64;;
17111;9.47;;
17117;8.38;;
17122;10.33;;
17128;10.38;;
17134;9.75;;
17140;10.21;;
17145;9.98;;
17151;10.21;;
17157;9.12;;
17163;9.81;;
17168;9.35;;
17174;9.06;;
17180;7.40;;
17185;10.52;;
17191;9.43;;
17197;10.29;;
17203;9.03;;
17208;8.40;;
17214;8.63;;
17220;8.80;;
17226;8.63;;
17231;8.97;;
17237;7.88;;
17243;6.73;;
17248;9.03;;
17254;8.51;;
17260;8.57;;
17266;8.68;;
17271;8.97;;
17277;9.20;;
17283;9.77;;
17289;8.91;;
17294;8.23;;
17300;9.03;;
17306;8.86;;
17311;9.20;;
17317;8.63;;
17323;8.17;;
17329;8.55;;
17334;8.61;;
17340;7.97;;
17346;7.40;;
17352;8.49;;
17357;9.22;;
17363;9.22;;
17369;8.76;;
17374;8.53;;
17380;9.05;;
17386;8.89;;
17392;9.52;;
17397;8.84;;
17403;8.95;;
17409;8.95;;
17415;9.89;;
17420;9.09;;
17426;10.52;;
17432;9.49;;
17437;9.37;;
17443;9.47;;
17449;8.95;;
17455;9.29;;
17460;9.35;;
17466;9.58;;
17472;8.61;;
17478;9.41;;
17483;9.01;;
17489;9.35;;
17495;8.03;;
17500;8.43;;
17506;7.92;;
17512;9.41;;
17518;9.18;;
17523;8.78;;
17529;8.74;;
17535;8.17;;
17541;9.43;;
17546;8.68;;
17552;9.03;;
17558;9.43;;
17563;9.60;;
17569;9.89;;
17575;10.69;;
17581;10.00;;
17586;9.03;;
17592;9.20;;
17598;8.63;;
17604;9.20;;
17609;8.74;;
17615;8.76;;
17621;9.05;;
17626;8.13;;
17632;9.45;;
17638;8.48;;
17644;9.18;;
17649;8.95;;
17655;8.55;;
17661;9.12;;
17667;9.24;;
17672;9.20;;
17678;9.54;;
17684;9.43;;
17689;9.37;;
17695;9.09;;
17701;8.00;;
17707;8.91;;
17712;9.14;;
17718;8.57;;
17724;9.31;;
17730;8.97;;
17735;9.37;;
17741;8.51;;
17747;8.34;;
17752;9.20;;
17758;9.14;;
17764;8.63;;
17770;8.23;;
17775;8.11;;
17781;9.54;;
17787;8.99;;
17793;9.73;;
17798;9.27;;
17804;8.41;;
17810;8.99;;
17815;9.35;;
17821;9.75;;
17827;9.12;;
17833;9.06;;
17838;8.66;;
17844;7.86;;
17850;7.34;;
17856;9.18;;
17861;8.66;;
17867;9.52;;
17873;8.66;;
17878;9.41;;
17884;9.64;;
17890;8.78;;
17896;8.78;;
17901;7.46;;
17907;8.78;;
17913;9.64;;
17919;9.12;;
17924;9.75;;
17930;9.92;;
17936;9.52;;
17941;9.75;;
17947;9.35;;
17953;9.64;;
17959;9.77;;
17964;8.45;;
17970;8.45;;
17976;7.88;;
17981;10.06;;
17987;9.43;;
17993;10.00;;
17999;9.49;;
18004;9.14;;
18010;9.43;;
18016;10.52;;
18022;9.60;;
18027;9.89;;
18033;9.95;;
18039;8.34;;
18044;10.35;;
18050;9.95;;
18056;9.60;;
18062;9.66;;
18067;10.12;;
18073;9.59;;
18079;9.41;;
18085;9.76;;
18090;9.30;;
18096;8.78;;
18102;7.63;;
18107;9.70;;
18113;9.70;;
18119;9.75;;
18125;9.58;;
18130;8.68;;
18136;8.74;;
18142;8.51;;
18148;9.14;;
18153;8.68;;
18159;8.68;;
18165;6.73;;
18170;9.20;;
18176;8.05;;
18182;8.45;;
18188;8.51;;
18193;8.05;;
18199;8.17;;
18205;8.28;;
18211;8.80;;
18216;8.13;;
18222;8.42;;
18228;6.64;;
18233;8.30;;
18239;8.82;;
18245;8.40;;
18251;8.00;;
18256;7.48;;
18262;7.88;;
18268;9.54;;
18274;8.63;;
18279;8.28;;
18285;9.14;;
18291;6.50;;
18296;8.51;;
18302;8.11;;
18308;8.91;;
18314;9.37;;
18319;8.74;;
18325;9.26;;
18331;9.31;;
18337;8.57;;
18342;9.89;;
18348;9.54;;
18354;6.85;;
18359;8.66;;
18365;8.20;;
18371;8.55;;
18377;8.66;;
18382;9.18;;
18388;9.09;;
18394;9.09;;
18400;9.09;;
18405;8.63;;
18411;8.74;;
18417;7.82;;
18422;8.57;;
18428;8.63;;
18434;8.51;;
18440;8.91;;
18445;9.47;;
18451;8.66;;
18457;8.72;;
18463;8.78;;
18468;8.72;;
18474;8.55;;
18480;6.37;;
18485;8.43;;
18491;8.38;;
18497;8.72;;
18503;8.84;;
18508;9.47;;
18514;9.52;;
18520;8.55;;
18526;8.38;;
18531;7.42;;
18537;8.28;;
18543;8.74;;
18548;8.23;;
18554;8.34;;
18560;8.40;;
18566;8.34;;
18571;7.65;;
18577;8.80;;
18583;8.86;;
18589;10.15;;
18594;9.29;;
18600;9.12;;
18606;9.01;;
18611;9.01;;
18617;9.05;;
18623;8.71;;
18629;8.59;;
18634;9.05;;
18640;9.51;;
18646;9.47;;
18652;8.66;;
18657;8.61;;
18663;9.47;;
18669;9.18;;
18674;9.24;;
18680;8.78;;
18686;9.58;;
18692;10.27;;
18697;9.64;;
18703;10.29;;
18709;8.74;;
18715;9.77;;
18720;9.43;;
18726;9.37;;
18732;9.77;;
18737;8.91;;
18743;8.57;;
18749;9.31;;
18755;9.31;;
18760;9.12;;
18766;9.75;;
18772;9.64;;
18778;8.89;;
18783;8.61;;
18789;8.71;;
18795;8.59;;
18800;8.19;;
18806;8.53;;
18812;8.36;;
18818;8.42;;
18823;9.05;;
18829;9.11;;
18835;7.73;;
18841;8.71;;
18846;8.13;;
18852;7.95;;
18858;6.75;;
18863;7.44;;
18869;8.07;;
18875;7.19;;
18881;7.42;;
18886;7.25;;
18892;7.42;;
18898;6.27;;
18904;5.68;;
18909;6.19;;
18915;6.08;;
18921;5.73;;
18926;6.31;;
18932;5.64;;
18938;5.75;;
18944;5.75;;
18949;5.87;;
18955;5.47;;
18961;5.06;;
18967;5.47;;
18972;5.52;;
18978;5.87;;
18984;4.83;;
18989;5.68;;
18995;5.39;;
19001;5.27;;
19007;4.64;;
19012;4.64;;
19018;4.03;;
19024;3.97;;
19030;4.49;;
19035;4.43;;
19041;4.77;;
19047;4.08;;
19052;3.80;;
19058;4.14;;
19064;3.74;;
19070;5.06;;
19075;3.80;;
19081;4.08;;
19087;3.68;;
19093;4.03;;
19098;3.39;;
19104;2.62;;
19110;3.14;;
19115;3.02;;
19121;3.37;;
19127;2.91;;
19133;3.54;;
19138;3.60;;
19144;4.41;;
19150;3.83;;
19156;3.49;;
19161;3.25;;
19167;3.72;;
19173;2.97;;
19178;3.08;;
19184;2.56;;
19190;2.85;;
19196;2.97;;
19201;2.79;;
19207;2.27;;
19213;1.35;;
19219;2.01;;
19224;2.29;;
19230;1.89;;
19236;1.72;;
19241;1.25;;
19247;1.31;;
19253;1.25;;
19259;1.31;;
19264;0.96;;
19270;1.08;;
19276;1.89;;
19282;1.89;;
19287;2.47;;
19293;0.79;;
19299;1.37;;
19304;1.54;;
19310;1.02;;
19316;0.62;;
19322;1.20;;
19327;1.25;;
19333;1.58;;
19339;2.74;;
19345;1.70;;
19350;1.70;;
19356;1.87;;
19362;1.08;;
19367;1.14;;
19373;1.43;;
19379;0.96;;
19385;1.20;;
19390;1.00;;
19396;1.52;;
19402;-0.91;;
19407;0.89;;
19413;1.70;;
19419;2.53;;
19425;1.54;;
19430;0.79;;
19436;1.31;;
19442;0.27;;
19448;-0.50;;
19453;0.42;;
19459;0.77;;
19465;-0.85;;
19470;0.08;;
19476;0.79;;
19482;1.77;;
19488;0.50;;
19493;0.27;;
19499;0.85;;
19505;0.85;;
19511;1.02;;
19516;-0.14;;
19522;0.10;;
19528;-0.95;;
19533;-0.10;;
19539;0.77;;
19545;0.36;;
19551;0.36;;
19556;0.48;;
19562;0.89;;
19568;0.83;;
19574;0.02;;
19579;0.54;;
19585;0.19;;
19591;-0.95;;
19596;-0.19;;
19602;-0.83;;
19608;-0.48;;
19614;-0.95;;
19619;0.27;;
19625;-0.60;;
19631;-0.60;;
19637;0.56;;
19642;-0.66;;
19648;0.12;;
19654;-0.35;;
19659;0.29;;
19665;-0.29;;
19671;0.12;;
19677;0.27;;
19682;-0.14;;
19688;-0.66;;
19694;-0.19;;
19700;-0.43;;
19705;-0.85;;
19711;-0.33;;
19717;-0.27;;
19722;-0.27;;
19728;-0.50;;
19734;0.56;;
19740;0.21;;
19745;0.39;;
19751;0.96;;
19757;-0.43;;
19763;-0.50;;
19768;0.60;;
19774;-0.50;;
19780;0.13;;
19785;0.13;;
19791;-0.95;;
19797;-0.83;;
19803;-0.43;;
19808;0.21;;
19814;-0.48;;
19820;-0.68;;
19826;-0.56;;
19831;-0.27;;
19837;-0.27;;
19843;-0.45;;
19848;0.04;;
19854;0.33;;
19860;-0.19;;
19866;-0.71;;
19871;-0.95;;
19877;-0.31;;
19883;0.44;;
19889;-0.66;;
19894;-0.19;;
19900;0.04;;
19906;0.15;;
19911;-0.54;;
19917;1.25;;
19923;-0.19;;
19929;-0.71;;
19934;-0.37;;
19940;-0.48;;
19946;-0.54;;
19952;0.04;;
19957;0.50;;
19963;0.50;;
19969;-1.47;;
19974;-1.35;;
19980;-1.06;;
19986;-1.18;;
19992;-1.08;;
19997;-0.39;;
20003;-0.33;;
20009;-1.55;;
20015;-0.56;;
20020;-0.77;;
20026;-0.77;;
20032;-1.06;;
20037;-0.95;;
20043;-0.77;;
20049;-1.22;;
20055;0.29;;
20060;-0.87;;
20066;-0.35;;
20072;-1.28;;
20078;-1.08;;
20083;-0.62;;
20089;-0.56;;
20095;-0.27;;
20100;-0.79;;
20106;-1.03;;
20112;-1.08;;
20118;-0.10;;
20123;-0.97;;
20129;-0.27;;
20135;-0.89;;
20141;-0.14;;
20146;-0.37;;
20152;-1.24;;
20158;-0.02;;
20163;-1.00;;
20169;-0.89;;
20175;0.27;;
20181;-0.25;;
20186;-0.48;;
20192;-0.19;;
20198;-0.37;;
20204;-0.43;;
20209;1.20;;
20215;0.73;;
20221;-0.48;;
20226;-0.14;;
20232;-0.25;;
20238;-0.25;;
20244;-0.31;;
20249;-0.89;;
20255;-0.37;;
20261;-0.37;;
20266;-0.48;;
20272;0.56;;
20278;-0.43;;
20284;-1.00;;
20289;0.27;;
20295;0.50;;
20301;-1.35;;
20307;-0.54;;
20312;-0.48;;
20318;-0.48;;
20324;-1.93;;
20329;-0.60;;
20335;-0.45;;
20341;-0.85;;
20347;-0.45;;
20352;-0.97;;
20358;-0.79;;
20364;-0.29;;
20370;-0.23;;
20375;0.00;;
20381;0.46;;
20387;-2.03;;
20392;-0.39;;
20398;0.71;;
20404;-0.50;;
20410;-0.79;;
20415;-1.03;;
20421;0.11;;
20427;-0.41;;
20433;-0.18;;
20438;-0.18;;
20444;-0.87;;
20450;-1.70;;
20455;-0.89;;
20461;-0.14;;
20467;-0.95;;
20473;-2.17;;
20478;-1.95;;
20484;-1.43;;
20490;-0.85;;
20496;-0.39;;
20501;-0.50;;
20507;-0.74;;
20513;-0.33;;
20518;-0.27;;
20524;-0.16;;
20530;-0.79;;
20536;-0.77;;
20541;0.21;;
20547;-1.29;;
20553;-0.08;;
20559;-0.37;;
20564;-0.46;;
20570;-0.87;;
20576;-0.64;;
20581;-0.23;;
20587;-0.35;;
20593;-0.16;;
20599;-0.10;;
20604;-0.97;;
20610;-0.45;;
20616;-0.91;;
20622;-0.39;;
20627;-1.08;;
20633;-2.01;;
20639;-1.66;;
20644;-1.26;;
20650;-1.08;;
20656;-0.39;;
20662;-1.20;;
20667;-0.74;;
20673;-1.20;;
20679;-1.37;;
20685;-1.55;;
20690;-1.03;;
20696;-1.08;;
20702;-1.32;;
20707;-1.16;;
20713;-0.93;;
20719;-0.81;;
20725;-0.98;;
20730;-0.58;;
20736;-1.16;;
20742;-1.10;;
20748;-0.87;;
20753;-0.53;;
20759;0.00;;
20765;-1.10;;
20770;-0.69;;
20776;-1.39;;
20782;-1.62;;
20788;-0.93;;
20793;-0.54;;
20799;-0.71;;
20805;-0.54;;
20811;-0.37;;
20816;-0.25;;
20822;0.13;;
20828;-0.45;;
20833;-0.16;;
20839;0.48;;
20845;-0.56;;
20851;0.21;;
20856;0.62;;
20862;0.15;;
20868;-2.11;;
20873;0.33;;
20879;0.41;;
20885;-0.11;;
20891;-0.46;;
20896;0.06;;
20902;-1.10;;
20908;-0.31;;
20914;-0.54;;
20919;0.10;;
20925;-0.54;;
20931;-1.99;;
20936;0.31;;
20942;-0.10;;
20948;-0.10;;
20954;-0.16;;
20959;-0.33;;
20965;0.85;;
20971;0.10;;
20977;-1.18;;
20982;-0.60;;
20988;-0.19;;
20994;-0.89;;
20999;-0.31;;
21005;-0.43;;
21011;-0.66;;
21017;-0.66;;
21022;-0.71;;
21028;-1.29;;
21034;-0.95;;
21040;-1.64;;
21045;-1.41;;
21051;-1.53;;
21057;-0.83;;
21062;-1.18;;
21068;0.27;;
21074;0.04;;
21080;-0.60;;
21085;0.04;;
21091;-0.54;;
21097;-0.48;;
21103;-0.43;;
21108;0.68;;
21114;-0.02;;
21120;-0.08;;
21125;-0.08;;
21131;0.27;;
21137;-0.21;;
21143;-0.38;;
21148;-0.73;;
21154;-0.50;;
21160;0.02;;
21166;0.64;;
21171;-0.11;;
21177;-0.11;;
21183;-0.17;;
21188;0.23;;
21194;-0.79;;
21200;0.36;;
21206;-1.03;;
21211;0.42;;
21217;-0.39;;
21223;-0.10;;
21229;0.02;;
21234;-0.27;;
21240;-0.56;;
21246;0.25;;
21251;0.25;;
21257;0.94;;
21263;-0.21;;
21269;-0.50;;
21274;-0.97;;
21280;-1.06;;
21286;-0.31;;
21292;-0.02;;
21297;-0.31;;
21303;0.33;;
21309;0.39;;
21314;0.62;;
21320;-0.08;;
21326;-0.43;;
21332;0.62;;
21337;0.15;;
21343;-0.66;;
21349;-0.60;;
21355;-0.83;;
21360;-0.25;;
21366;-0.98;;
21372;-0.35;;
21377;-0.11;;
21383;-0.75;;
21389;-0.87;;
21395;-0.31;;
21400;-0.31;;
21406;-0.37;;
21412;-0.14;;
21418;-0.37;;
21423;-0.14;;
21429;-0.14;;
21435;-0.48;;
21440;-0.89;;
21446;-0.14;;
21452;0.12;;
21458;0.06;;
21463;0.23;;
21469;0.29;;
21475;0.23;;
21481;0.00;;
21486;0.64;;
21492;0.18;;
21498;-0.35;;
21503;-0.06;;
21509;-0.21;;
21515;0.25;;
21521;0.36;;
21526;0.02;;
21532;-0.16;;
21538;0.10;;
21544;0.39;;
21549;0.21;;
21555;-0.66;;
21561;0.27;;
21566;-0.25;;
21572;-0.02;;
21578;0.50;;
21584;0.96;;
21589;0.04;;
21595;0.21;;
21601;-1.41;;
21606;-0.25;;
21612;0.91;;
21618;0.33;;
21624;0.48;;
21629;-0.21;;
21635;-0.33;;
21641;-0.27;;
21647;-0.74;;
21652;0.33;;
21658;-0.60;;
21664;-1.41;;
21669;-0.14;;
21675;0.21;;
21681;-0.19;;
21687;-0.08;;
21692;-0.25;;
21698;-0.71;;
21704;0.33;;
21710;-0.48;;
21715;-0.48;;
21721;0.62;;
21727;-1.53;;
21732;-0.14;;
21738;0.15;;
21744;-0.19;;
21750;0.27;;
21755;-0.19;;
21761;0.15;;
21767;-0.21;;
21773;0.13;;
21778;-0.74;;
21784;-0.56;;
21790;-1.49;;
21795;-0.16;;
21801;0.08;;
21807;-1.14;;
21813;-0.68;;
21818;-0.68;;
21824;-0.56;;
21830;-0.56;;
21836;-0.21;;
21841;-0.74;;
21847;-0.68;;
21853;-0.45;;
21858;0.13;;
21864;-0.85;;
21870;-0.21;;
21876;0.02;;
21881;-0.50;;
21887;-0.33;;
21893;-0.16;;
21899;-0.45;;
21904;0.42;;
21910;-0.45;;
21916;0.71;;
21921;1.00;;
21927;0.48;;
21933;0.31;;
21939;-0.50;;
21944;-0.16;;
21950;0.02;;
21956;-0.33;;
21962;-0.50;;
21967;0.04;;
21973;0.04;;
21979;-0.89;;
21984;-0.02;;
21990;-0.48;;
21996;-0.85;;
22002;-0.56;;
22007;-0.91;;
22013;-0.97;;
22019;-0.10;;
22025;-1.37;;
22030;-0.16;;
22036;-0.97;;
22042;0.08;;
22047;-0.45;;
22053;-0.91;;
22059;-0.50;;
22065;-0.10;;
22070;0.08;;
22076;-0.45;;
22082;0.27;;
22088;-0.54;;
22093;0.27;;
22099;-0.95;;
22105;-0.54;;
22110;-0.27;;
22116;0.25;;
22122;-0.91;;
22128;-0.74;;
22133;-0.45;;
22139;-0.46;;
22145;-0.29;;
22151;-0.64;;
22156;-0.06;;
22162;0.23;;
22168;-0.06;;
22173;-0.11;;
22179;0.58;;
22185;-0.11;;
22191;0.41;;
22196;0.50;;
22202;-0.31;;
22208;0.44;;
22214;-0.43;;
22219;-0.14;;
22225;-1.29;;
22231;-0.60;;
22236;-0.95;;
22242;-0.08;;
22248;-0.71;;
22254;-0.25;;
22259;0.15;;
22265;-0.43;;
22271;-0.77;;
22277;-0.66;;
22282;-0.31;;
22288;-0.08;;
22294;-0.95;;
22299;0.21;;
22305;0.27;;
22311;0.19;;
22317;1.41;;
22322;0.71;;
22328;0.08;;
22334;0.60;;
22340;0.04;;
22345;0.68;;
22351;0.79;;
22357;0.27;;
22362;-0.37;;
22368;-0.35;;
22374;-0.06;;
22380;0.52;;
22385;0.18;;
22391;-0.11;;
22397;-0.97;;
22402;1.23;;
22408;0.02;;
22414;-0.16;;
22420;0.31;;
22425;0.15;;
22431;0.68;;
22437;-0.43;;
22443;-0.14;;
22448;-0.08;;
22454;0.33;;
22460;-1.64;;
22466;-0.71;;
22471;-0.02;;
22477;0.79;;
22483;0.04;;
22488;-0.14;;
22494;0.68;;
22500;0.21;;
22506;-0.43;;
22511;0.02;;
22517;-0.21;;
22523;-2.13;;
22528;-0.45;;
22534;-0.45;;
22540;0.13;;
22546;-0.50;;
22551;-0.21;;
22557;0.36;;
22563;0.54;;
22569;0.19;;
22574;-0.21;;
22580;-0.68;;
22586;-1.90;;
22591;-0.68;;
22597;-1.06;;
22603;-0.89;;
22609;-0.54;;
22614;-0.31;;
22620;-0.77;;
22626;-0.08;;
22632;-0.37;;
22637;-0.31;;
22643;-0.14;;
22649;-0.54;;
22654;-0.66;;
22660;-0.60;;
22666;-0.43;;
22672;-1.29;;
22677;0.04;;
22683;-0.43;;
22689;0.39;;
22695;-0.02;;
22700;0.39;;
22706;0.21;;
22712;0.33;;
22717;0.21;;
22723;0.56;;
22729;0.50;;
22735;0.04;;
22740;0.79;;
22746;-0.31;;
22752;-1.24;;
22758;-1.18;;
22763;-0.43;;
22769;-0.71;;
22775;-0.43;;
22780;-0.43;;
22786;-0.37;;
22792;-0.83;;
22798;-0.45;;
22803;-0.33;;
22809;-0.79;;
22815;-0.27;;
22821;-0.21;;
22826;-0.06;;
22832;0.23;;
22838;0.29;;
22843;-1.16;;
22849;-0.81;;
22855;-1.24;;
22861;-1.29;;
22866;-1.18;;
22872;-1.35;;
22878;-1.58;;
22884;-0.69;;
22889;-0.64;;
22895;-0.29;;
22901;-0.46;;
22906;-0.17;;
22912;-0.39;;
22918;-0.21;;
22924;-1.20;;
22929;-1.32;;
22935;-1.26;;
22941;-0.56;;
22947;-0.85;;
22952;-0.74;;
22958;-0.85;;
22964;-0.79;;
22969;-0.60;;
22975;-0.89;;
22981;-0.89;;
22987;-0.60;;
22992;-0.95;;
22998;-1.26;;
23004;-0.45;;
23010;-0.74;;
23015;0.19;;
23021;-0.21;;
23027;-0.48;;
23032;-0.71;;
23038;0.04;;
23044;-0.43;;
23050;-0.60;;
23055;-0.54;;
23061;-0.48;;
23067;-3.04;;
23072;-1.06;;
23078;-0.37;;
23084;0.06;;
23090;-1.10;;
23095;0.70;;
23101;-0.69;;
23107;-0.11;;
23113;-0.11;;
23118;0.52;;
23124;-0.52;;
23130;-2.14;;
23135;0.12;;
23141;0.96;;
23147;-0.37;;
23153;-0.48;;
23158;-0.14;;
23164;-0.66;;
23170;-0.37;;
23176;-0.31;;
23181;-0.37;;
23187;-0.19;;
23193;-1.18;;
23198;0.10;;
23204;-1.47;;
23210;-0.48;;
23216;-0.77;;
23221;-1.12;;
23227;-0.71;;
23233;-1.76;;
23239;-1.06;;
23244;-0.37;;
23250;-0.89;;
23256;-0.68;;
23261;-0.21;;
23267;-0.56;;
23273;-0.68;;
23279;-1.08;;
23284;-0.25;;
23290;0.79;;
23296;0.15;;
23302;0.21;;
23307;0.62;;
23313;0.52;;
23319;0.46;;
23324;1.10;;
23330;1.04;;
23336;-0.29;;
23342;0.62;;
23347;0.85;;
23353;-0.43;;
23359;0.39;;
23365;0.85;;
23370;0.02;;
23376;-0.10;;
23382;0.65;;
23387;0.13;;
23393;-0.91;;
23399;-0.83;;
23405;0.85;;
23410;-0.08;;
23416;0.62;;
23422;-0.19;;
23428;0.44;;
23433;-0.02;;
23439;1.14;;
23445;0.96;;
23450;0.21;;
23456;0.54;;
23462;0.48;;
23468;0.36;;
23473;0.48;;
23479;0.42;;
23485;-0.45;;
23491;-0.27;;
23496;-0.39;;
23502;0.94;;
23508;1.00;;
23513;0.91;;
23519;1.08;;
23525;1.60;;
23531;0.85;;
23536;1.08;;
23542;0.83;;
23548;0.71;;
23554;0.19;;
23559;0.54;;
23565;-0.33;;
23571;-0.37;;
23576;0.39;;
23582;0.39;;
23588;-0.48;;
23594;-0.31;;
23599;-0.91;;
23605;-0.33;;
23611;0.42;;
23617;-0.56;;
23622;-0.50;;
23628;0.04;;
23634;0.21;;
23639;0.04;;
23645;-0.66;;
23651;-0.02;;
23657;0.29;;
23662;-0.53;;
23668;0.17;;
23674;-1.97;;
23679;-0.41;;
23685;-0.77;;
23691;-0.08;;
23697;0.33;;
23702;-0.25;;
